event_date,mkt_medium,unique_visitors,product_visitors,segment_visitors,rfqs,sales
2018-02-25,affiliate,30,18,13,13,2
2017-01-14,affiliate,30,23,14,10,0
2018-05-12,affiliate,30,17,13,11,2
2017-07-28,social,29,3,1,0,0
2017-02-26,affiliate,29,20,12,11,1
2017-12-02,affiliate,29,16,12,11,4
2017-04-09,social,29,1,1,1,0
2017-04-14,affiliate,29,23,16,10,1
2017-05-14,affiliate,29,15,12,11,2
2018-04-22,social,29,1,1,0,0
2017-05-07,affiliate,29,21,16,13,1
2017-03-11,affiliate,28,23,10,7,0
2017-01-07,affiliate,28,16,7,9,1
2017-03-26,social,28,1,0,1,0
2018-04-15,affiliate,28,19,7,7,3
2017-05-23,social,28,2,1,1,1
2017-10-01,affiliate,28,21,15,11,2
2017-04-02,social,28,2,1,0,0
2017-10-28,social,28,3,2,2,0
2017-03-18,affiliate,27,22,16,12,2
2017-06-04,social,27,1,0,0,0
2017-11-30,social,27,1,1,1,0
2017-11-19,affiliate,27,18,13,8,2
2017-01-21,affiliate,27,21,15,12,2
2018-05-05,affiliate,27,20,15,14,1
2017-05-28,affiliate,27,16,13,11,1
2018-05-05,social,27,2,2,2,2
2018-05-06,affiliate,26,13,8,5,1
2017-02-24,affiliate,26,21,11,10,3
2017-12-22,affiliate,26,17,14,13,4
2017-12-17,affiliate,26,15,11,4,3
2017-12-03,affiliate,26,20,16,11,2
2017-01-02,affiliate,26,21,15,10,3
2017-12-16,affiliate,26,17,16,12,2
2017-11-25,affiliate,25,16,12,9,2
2018-03-18,display,25,7,5,5,0
2017-12-18,social,25,2,1,1,0
2017-01-28,affiliate,25,15,8,4,1
2017-06-04,affiliate,25,18,16,15,1
2018-06-02,affiliate,25,12,8,6,0
2017-09-30,social,25,1,1,1,0
2017-03-03,social,25,2,1,0,0
2017-04-23,affiliate,25,17,16,12,3
2017-12-29,social,24,0,0,0,0
2017-05-20,social,24,0,0,0,0
2017-04-22,affiliate,24,10,8,5,0
2017-12-26,affiliate,23,15,7,7,2
2017-04-30,affiliate,23,9,5,6,1
2017-02-19,affiliate,23,16,11,7,1
2018-06-04,partner,23,15,12,12,2
2018-05-20,affiliate,23,15,10,9,1
2017-02-23,affiliate,23,18,9,12,3
2018-04-08,display,22,0,0,0,0
2017-04-16,affiliate,22,15,11,11,3
2017-12-10,affiliate,22,15,14,12,2
2017-03-25,affiliate,22,11,9,10,2
2017-04-08,social,22,0,0,0,0
2017-04-08,affiliate,21,15,11,10,2
2017-04-29,affiliate,21,11,9,6,2
2018-04-06,display,21,0,0,0,0
2017-12-16,social,21,4,2,1,0
2017-01-01,affiliate,21,13,10,8,2
2017-12-22,social,20,2,1,0,0
2017-02-11,affiliate,20,14,6,5,1
2017-12-17,social,20,0,0,0,0
2017-03-04,affiliate,20,18,10,7,2
2018-05-07,affiliate,20,16,12,7,3
2018-05-19,affiliate,20,13,8,3,1
2017-12-31,affiliate,20,11,9,8,2
2017-12-23,affiliate,19,12,9,8,4
2017-06-11,social,19,2,0,0,0
2017-12-24,social,19,0,0,0,0
2017-12-24,affiliate,18,8,4,4,1
2017-02-25,affiliate,18,14,10,8,0
2017-05-21,social,18,0,0,0,0
2017-03-26,affiliate,18,13,8,7,3
2017-05-27,social,17,2,2,1,0
2017-12-23,social,17,1,0,0,0
2017-12-27,social,16,1,1,0,0
2017-12-09,affiliate,15,9,7,8,1
2018-05-27,affiliate,13,8,5,4,0
2018-01-15,referrer_site,13,0,0,0,0
2017-05-28,social,10,2,2,0,0
2017-12-25,affiliate,9,4,4,4,1
2017-12-26,social,9,0,0,0,0
2017-04-15,affiliate,8,5,4,4,0
2017-02-03,display,8,2,0,0,0
2017-12-25,social,5,0,0,0,0
2018-06-04,social,4,0,0,0,0
2017-01-03,display,4,1,0,0,0
2017-11-01,organic_search,3,1,0,0,0
2017-02-27,display,3,2,0,0,0
2017-01-19,display,3,2,0,0,0
2017-01-23,display,3,0,0,0,0
2018-06-04,,3,0,1,0,0
2017-01-25,display,3,1,0,0,0
2018-06-04,email,3,0,0,0,0
2018-02-26,organic_search,2,0,0,0,0
2017-12-29,organic_search,2,0,0,0,0
2017-03-15,display,2,1,0,0,0
2018-01-10,organic_search,2,2,2,2,0
2017-04-26,display,2,1,0,0,0
2017-01-15,display,2,0,0,0,0
2017-11-23,organic_search,1,1,1,1,0
2017-11-28,organic_search,1,0,0,0,0
2018-01-17,organic_search,1,0,0,0,0
2017-03-30,display,1,1,0,0,0
2018-01-04,organic_search,1,0,0,0,0
2017-04-29,display,1,1,0,0,0
2018-01-31,organic_search,1,0,0,0,0
2017-11-06,organic_search,1,0,0,0,0
2017-11-04,organic_search,1,0,0,0,0
2018-02-07,direct,1,0,0,0,0
2017-01-04,display,1,1,0,0,0
2017-04-14,display,1,1,0,0,0
2018-05-10,organic_search,1,0,0,0,0
2017-01-22,display,1,1,0,0,0
2017-10-31,organic_search,1,1,0,0,0
2017-01-10,display,1,1,0,0,0
2018-05-13,organic_search,1,1,0,0,0
2017-02-07,display,1,0,0,0,0
2018-03-06,organic_search,1,0,0,0,0
2018-04-16,organic_search,1,0,0,0,0
2018-04-01,organic_search,1,0,0,0,0
2017-03-08,display,1,1,0,0,0
2017-12-22,organic_search,1,0,0,0,0
2017-01-07,display,1,1,0,0,0
2017-04-11,display,1,1,0,0,0
2018-01-19,organic_search,1,0,0,0,0
2018-04-20,organic_search,1,1,0,1,1
2017-01-28,display,1,1,0,0,0
2017-03-02,display,1,1,0,0,0
2018-01-03,organic_search,1,0,0,0,0
2017-01-09,display,1,0,0,0,0
2018-03-21,organic_search,1,1,1,1,0
2018-05-17,organic_search,1,0,0,0,0
2018-06-01,organic_search,1,0,0,0,0
2018-02-04,organic_search,1,0,0,0,0
2017-03-21,display,1,1,0,0,0
2017-11-11,organic_search,1,0,0,0,0
2018-03-20,direct,1,0,0,0,0
2017-04-08,display,1,1,0,0,0
2018-03-09,organic_search,1,1,1,0,0
2018-04-30,organic_search,1,0,0,0,0
2017-11-20,organic_search,1,0,0,0,0
2017-11-27,organic_search,1,0,0,0,0
2018-05-22,organic_search,1,0,0,0,0
2017-02-09,display,1,1,0,0,0
2018-02-19,organic_search,1,1,1,1,0
2017-03-27,display,1,1,0,0,0
2018-04-24,organic_search,1,0,0,0,0
2017-01-14,display,1,1,0,0,0
2017-04-02,display,1,1,0,0,0
2017-05-02,display,1,1,0,0,0
2018-03-07,organic_search,1,0,0,0,0
2018-05-06,organic_search,1,1,1,0,0
2018-02-16,organic_search,1,1,1,1,0
2018-01-12,organic_search,1,0,0,0,1
2017-01-16,display,1,1,0,0,0
2018-03-02,organic_search,1,0,0,0,0
2018-01-14,organic_search,1,0,0,0,0
2017-03-24,display,1,1,0,0,0
2018-01-24,organic_search,1,1,1,1,0
2018-02-08,organic_search,1,0,0,0,0
2017-03-28,display,1,0,0,0,0
2018-03-15,organic_search,1,0,0,0,0
2018-03-10,organic_search,1,1,1,0,0
2018-05-03,organic_search,1,0,0,0,0
2017-11-29,organic_search,1,0,0,0,0
2017-02-16,display,1,0,0,0,0
2017-03-16,display,1,1,0,0,0
2017-04-21,display,1,0,0,0,0
2018-06-02,organic_search,1,0,0,0,0
2018-04-19,organic_search,1,0,0,0,0
2017-01-31,display,1,1,0,0,0
2018-04-12,organic_search,1,0,0,0,0
2017-03-29,display,1,0,0,0,0
2018-03-08,organic_search,1,0,0,0,0
2018-02-23,organic_search,1,0,0,0,0
2018-02-05,organic_search,1,1,1,1,0
2018-01-01,organic_search,1,0,0,0,0
2017-04-05,display,1,1,0,0,0
2017-11-19,organic_search,1,1,1,1,0
2017-12-14,organic_search,1,0,0,0,0
2018-03-19,organic_search,1,0,0,0,0
2018-04-10,organic_search,1,0,0,0,0
2017-01-05,display,1,0,0,0,0
2017-02-06,display,1,1,0,0,0
2017-01-24,display,1,1,0,0,0
2017-05-08,display,1,1,0,0,0
2018-02-27,organic_search,1,0,0,0,0
2017-02-24,display,1,1,0,0,0
2017-04-20,display,1,1,0,0,0
2018-04-11,organic_search,1,0,0,0,0
2017-02-15,display,1,1,0,0,0
2017-03-05,display,1,1,0,0,0
2018-05-07,organic_search,1,0,0,0,0
2018-04-14,organic_search,1,0,0,0,0
2017-03-12,display,1,1,0,0,0
2018-05-05,organic_search,1,0,0,0,0
2018-05-29,organic_search,1,0,0,0,0
2017-11-14,organic_search,1,0,0,0,0
2017-03-18,display,1,1,0,0,0
2017-10-31,direct,1,0,0,0,0
2017-11-13,referrer_site,1,0,0,0,0
2017-04-17,display,1,1,0,0,0
2018-01-25,organic_search,1,0,0,0,0
2018-03-12,organic_search,1,0,0,0,0
2018-04-15,organic_search,1,1,1,1,0
2017-05-05,display,1,1,0,0,0
2017-04-23,display,1,1,0,0,0
2018-06-04,affiliate,1,1,0,0,0
2017-02-12,display,1,1,0,0,0
2017-01-13,display,1,1,0,0,0
2017-02-18,display,1,1,0,0,0
2017-02-21,display,1,1,0,0,0
2018-01-29,organic_search,1,1,1,1,1
2017-08-03,nps,0,0,0,0,0
2018-05-13,newsletter,0,0,0,0,0
2018-02-23,storms,0,0,1,0,0
2017-07-06,nps,0,0,0,0,0
2018-04-22,aprilcampaign,0,0,0,0,0
2018-01-25,quoted,0,0,0,0,0
2017-09-19,storms,0,0,0,0,0
2018-04-29,aprilcampaign,0,0,1,0,0
2017-01-25,nps,0,0,0,0,0
2018-03-04,quoted,0,0,1,0,0
2018-03-15,raf,0,0,0,0,0
2018-04-12,newsletter,0,0,0,0,0
2017-09-25,quoted,0,0,1,0,0
2017-11-08,nps,0,0,0,0,0
2017-04-12,nps,0,0,0,0,0
2018-03-21,newsletter,0,0,0,0,0
2018-06-02,newsletter,0,0,0,0,0
2018-05-19,newsletter,0,0,0,0,0
2017-03-10,nps,0,0,0,0,0
2017-09-15,nps,0,0,0,0,0
2018-03-12,nps,0,0,0,0,0
2017-09-26,bestbtlareas2017,0,0,0,0,0
2017-04-29,nps,0,0,0,0,0
2018-02-10,newpolicy,0,0,0,0,0
2017-07-01,nps,0,0,0,0,0
2017-06-07,election2017,0,0,0,0,0
2018-04-26,nps,0,0,0,0,0
2018-05-22,quoted,0,0,0,0,0
2017-10-19,nps,0,0,0,0,0
2017-08-20,nps,0,0,0,0,0
2017-06-25,nps,0,0,0,0,0
2018-05-18,privacypolicy,0,0,0,0,0
2017-12-15,backoffice-quote,0,0,0,0,0
2017-10-29,nps,0,0,0,0,0
2017-08-03,Email,0,0,0,0,0
2018-04-26,aprilcampaign,0,0,1,0,0
2018-03-27,newsletter,0,0,0,0,0
2018-04-11,triggered-quote,0,0,0,0,0
2018-01-16,nps,0,0,0,0,0
2018-02-19,quoted,0,0,1,0,0
2017-09-28,nps,0,0,0,0,0
2017-12-02,etexpiredlink,0,0,0,0,0
2018-05-07,triggered-quote,0,0,0,0,0
2017-05-30,nps,0,0,0,0,0
2018-05-20,newsletter,0,0,0,0,0
2017-02-19,nps,0,0,0,0,0
2018-05-11,nps,0,0,0,0,0
2018-04-30,nps,0,0,0,0,0
2017-04-27,homeemergency,0,0,0,0,0
2018-03-17,salesdaymarch2018,0,0,0,0,0
2017-03-18,gardeners,0,0,1,0,0
2018-06-03,nps,0,0,0,0,0
2018-05-23,newsletter,0,0,0,0,0
2017-08-05,newsletter,0,0,0,0,0
2018-03-03,quoted,0,0,0,0,0
2018-04-21,nps,0,0,0,0,0
2017-09-23,nps,0,0,0,0,0
2018-01-23,newyear2018,0,0,0,0,0
2018-04-04,quoted,0,0,0,0,0
2017-08-28,nps,0,0,0,0,0
2017-02-01,switch,0,0,0,0,0
2018-03-23,nps,0,0,0,0,0
2018-04-13,triggered-quote,0,0,0,0,0
2017-09-25,raf,0,0,0,0,0
2018-05-15,nps,0,0,0,0,0
2017-07-29,Email,0,0,0,0,0
2017-03-09,nps,0,0,0,0,0
2018-04-20,nps,0,0,0,0,0
2017-08-08,raf,0,0,0,0,0
2018-02-08,claimsmessageab,0,0,0,0,0
2017-02-28,newyear2017,0,0,0,0,0
2018-02-28,nps,0,0,0,0,0
2017-07-17,quoted,0,0,0,0,0
2017-08-02,summerchecklist,0,0,0,0,0
2018-05-20,privacypolicy,0,0,0,0,0
2017-04-20,triggered-quote,0,0,0,0,0
2017-07-21,nps,0,0,0,0,0
2018-04-05,quoted,0,0,0,0,0
2017-01-14,newyear2017,0,0,0,0,0
2017-02-13,taxreturn2017,0,0,0,0,0
2017-08-06,nps,0,0,0,0,0
2018-01-09,newyear2018,0,0,0,0,0
2018-04-27,aprilcampaign,0,0,0,0,0
2017-11-20,blackfriday,0,0,0,0,0
2017-07-21,quoted,0,0,0,0,0
2017-04-25,nps,0,0,0,0,0
2017-02-24,Email,0,0,0,0,0
2017-11-21,nps,0,0,0,0,0
2017-12-10,newpolicy,0,0,0,0,0
2017-05-01,nps,0,0,0,0,0
2018-01-15,newyear2018,0,0,1,0,0
2017-02-17,nps,0,0,0,0,0
2017-08-09,nps,0,0,0,0,0
2017-10-16,triggered-quote,0,0,0,0,0
2017-08-29,nps,0,0,0,0,0
2017-08-04,summerchecklist,0,0,0,0,0
2018-03-06,nps,0,0,0,0,0
2017-11-17,nps,0,0,0,0,0
2018-03-04,nps,0,0,0,0,0
2018-02-18,lapsedcust,0,0,0,0,0
2018-05-18,newsletter,0,0,0,0,0
2018-05-11,privacypolicy,0,0,1,0,0
2018-03-11,salesdaymarch2018,0,0,0,0,0
2017-03-02,nps,0,0,0,0,0
2018-03-22,salesdaymarch2018,0,0,0,0,0
2017-10-07,newsletter,0,0,0,0,0
2017-08-08,summerchecklist,0,0,0,0,0
2017-08-08,nps,0,0,0,0,0
2018-04-13,newsletter,0,0,0,0,0
2018-03-16,quoted,0,0,0,0,0
2017-12-26,raf,0,0,0,0,0
2017-10-05,salesday,0,0,0,0,0
2017-02-23,nps,0,0,0,0,0
2018-05-15,newpolicy,0,0,0,0,0
2018-03-09,nps,0,0,0,0,0
2017-10-27,nps,0,0,0,0,0
2018-03-22,post-quote-notopened3,0,0,0,0,0
2017-08-05,nps,0,0,0,0,0
2017-12-31,nps,0,0,0,0,0
2017-03-11,tooltheft,0,0,1,0,0
2018-03-13,newsletter,0,0,0,0,0
2017-09-21,nps,0,0,0,0,0
2017-12-02,newsletter,0,0,0,0,0
2018-04-25,newsletter,0,0,0,0,0
2018-05-22,newsletter,0,0,0,0,0
2017-01-10,newyear2017,0,0,0,0,0
2017-04-27,raf,0,0,0,0,0
2017-11-20,nps,0,0,0,0,0
2018-05-25,aprilcampaign,0,0,0,0,0
2018-02-03,newsletter,0,0,0,0,0
2018-04-25,nps,0,0,0,0,0
2017-04-15,nps,0,0,0,0,0
2017-05-17,nps,0,0,0,0,0
2017-05-20,nps,0,0,0,0,0
2017-10-16,nps,0,0,0,0,0
2017-08-01,summerchecklist,0,0,0,0,0
2017-04-19,nps,0,0,0,0,0
2017-01-24,newpolicy,0,0,0,0,0
2018-05-17,newsletter,0,0,0,0,0
2018-01-02,raf,0,0,0,0,0
2018-05-25,newpolicy,0,0,0,0,0
2018-02-23,nps,0,0,0,0,0
2017-01-30,nps,0,0,0,0,0
2017-09-14,newpolicy,0,0,0,0,0
2017-10-01,nps,0,0,0,0,0
2018-05-24,privacypolicy,0,0,0,0,0
2017-04-09,quoted,0,0,1,0,0
2017-12-09,nps,0,0,0,0,0
2017-10-02,nps,0,0,0,0,0
2018-05-01,nps,0,0,0,0,0
2017-10-13,triggered-quote,0,0,0,0,0
2017-03-16,nps,0,0,0,0,0
2018-04-23,nps,0,0,0,0,0
2018-04-10,newsletter,0,0,0,0,0
2017-03-08,nps,0,0,0,0,0
2017-09-22,storms,0,0,0,0,0
2017-02-02,nps,0,0,0,0,0
2018-05-31,nps,0,0,0,0,0
2018-01-17,lapsedcust,0,0,0,0,0
2017-08-07,quoted,0,0,0,0,0
2017-01-31,taxreturn2017,0,0,0,0,0
2017-02-22,nps,0,0,0,0,0
2017-12-23,nps,0,0,0,0,0
2017-03-05,newsletter,0,0,0,0,0
2017-03-02,triggered-quote,0,0,0,0,0
2018-03-04,lapsedcust,0,0,0,0,0
2018-03-19,raf,0,0,0,0,0
2018-05-17,nps,0,0,0,0,0
2017-04-01,nps,0,0,0,0,0
2017-08-07,summerchecklist,0,0,0,0,0
2017-03-22,nps,0,0,0,0,0
2017-09-26,nps,0,0,0,0,0
2017-12-28,newpolicy,0,0,0,0,0
2018-03-09,newsletter,0,0,0,0,0
2018-04-07,newsletter,0,0,0,0,0
2018-05-23,privacypolicy,0,0,0,0,0
2018-04-08,newsletter,0,0,0,0,0
2017-03-19,nps,0,0,0,0,0
2017-07-23,nps,0,0,0,0,0
2017-09-03,post-quote5,0,0,0,0,0
2017-08-02,quoted,0,0,1,0,0
2018-05-24,newsletter,0,0,0,0,0
2017-08-04,quoted,0,0,0,0,0
2017-08-08,taxreturn2017,0,0,0,0,0
2017-03-09,budget2017,0,0,0,0,0
2017-09-21,newsletter,0,0,0,0,0
2017-08-03,summerchecklist,0,0,0,0,0
2017-11-22,nps,0,0,0,0,0
2018-05-21,newsletter,0,0,0,0,0
2018-05-14,newsletter,0,0,0,0,0
2017-08-02,ARAGBusiness,0,0,0,0,0
2018-05-08,raf,0,0,0,0,0
2018-04-24,quoted,0,0,0,0,0
2017-08-07,nps,0,0,0,0,0
2018-03-29,newsletter,0,0,0,0,0
2017-01-03,newyear2017,0,0,1,0,0
2018-02-07,lapsedcust,0,0,0,0,0
2017-04-28,nps,0,0,0,0,0
2018-04-03,nps,0,0,0,0,0
2018-03-07,salesdaymarch2018,0,0,1,0,0
2017-03-18,budget2017,0,0,0,0,0
2018-01-11,newyear2018,0,0,0,0,0
2018-03-19,nps,0,0,0,0,0
2017-09-16,storms,0,0,0,0,0
2017-03-27,nps,0,0,0,0,0
2017-07-12,nps,0,0,0,0,0
2017-01-07,newyear2017,0,0,0,0,0
2018-05-16,quoted,0,0,0,0,0
2017-07-31,summerchecklist,0,0,0,0,0
2017-10-26,nps,0,0,0,0,0
2017-08-09,election2017,0,0,0,0,0
2017-11-14,raf,0,0,0,0,0
2018-04-24,aprilcampaign,0,0,0,0,0
2018-03-08,newsletter,0,0,0,0,0
2018-03-19,newsletter,0,0,0,0,0
2018-04-21,newyear2018,0,0,0,0,0
2017-10-03,salesday,0,0,0,0,0
2017-05-04,nps,0,0,0,0,0
2018-05-16,aprilcampaign,0,0,0,0,0
2017-12-04,nps,0,0,0,0,0
2018-03-21,post-quote2,0,0,0,0,0
2017-04-26,homeemergency,0,0,1,0,0
2018-01-03,newpolicy,0,0,0,0,0
2017-09-06,tradesaccident,0,0,0,0,0
2017-02-10,nps,0,0,0,0,0
2017-09-25,nps,0,0,0,0,0
2017-06-06,nps,0,0,0,0,0
2018-05-18,newpolicy,0,0,0,0,0
2018-05-11,backoffice-quote,0,0,0,0,0
2018-05-07,nps,0,0,0,0,0
2017-05-09,nps,0,0,0,0,0
2017-02-20,newpolicy,0,0,0,0,0
2018-03-25,legaldocswelcome,0,0,0,0,0
2018-03-19,taxexcuses,0,0,0,0,0
2017-05-10,newpolicy,0,0,0,0,0
2017-06-16,nps,0,0,0,0,0
2017-07-22,raf,0,0,0,0,0
2017-01-23,nps,0,0,0,0,0
2018-05-22,privacypolicy,0,0,0,0,0
2017-08-06,quoted,0,0,0,0,0
2018-01-09,nps,0,0,0,0,0
2017-01-09,quoted,0,0,0,0,0
2017-06-22,quoted,0,0,1,0,0
2017-08-03,quoted,0,0,0,0,0
2018-05-12,newsletter,0,0,0,0,0
2018-02-28,newpolicy,0,0,0,0,0
2018-04-09,newsletter,0,0,0,0,0
2018-04-28,nps,0,0,0,0,0
2017-05-18,nps,0,0,0,0,0
2018-02-20,nps,0,0,0,0,0
2017-12-15,organic_search,0,1,0,0,0
2018-05-14,privacypolicy,0,0,0,0,0
2018-05-10,privacypolicy,0,0,0,0,0
2018-05-21,nps,0,0,0,0,0
2017-12-01,nps,0,0,0,0,0
2017-11-30,nps,0,0,0,0,0
2017-10-02,salesday,0,0,0,0,0
2017-09-19,raf,0,0,0,0,0
2017-07-13,election2017,0,0,0,0,0
2017-07-31,ARAGBusiness,0,0,0,0,0
2017-06-09,nps,0,0,0,0,0
2018-01-03,newyear2018,0,0,0,0,0
2018-02-11,quoted,0,0,0,0,0
2017-08-18,nps,0,0,0,0,0
2017-07-03,nps,0,0,0,0,0
2018-01-29,nps,0,0,0,0,0
2017-10-15,nps,0,0,0,0,0
2017-11-14,salesday,0,0,0,0,0
2017-10-04,salesday,0,0,0,0,0
2018-01-22,nps,0,0,0,0,0
2017-02-14,newsletter,0,0,0,0,0
2018-03-13,taxexcuses,0,0,0,0,0
2017-03-22,quoted,0,0,0,0,0
2018-02-01,switch,0,0,0,0,0
2018-05-12,privacypolicy,0,0,0,0,0
2018-04-23,aprilcampaign,0,0,1,0,0
2018-05-17,privacypolicy,0,0,1,0,0
2018-05-25,nps,0,0,0,0,0
2018-05-10,nps,0,0,0,0,0
2017-10-12,nps,0,0,0,0,0
2018-05-15,newsletter,0,0,0,0,0
2017-08-27,nps,0,0,0,0,0
2018-04-21,aprilcampaign,0,0,0,0,0
2018-04-28,aprilcampaign,0,0,0,0,0
2018-04-23,quoted,0,0,0,0,0
2017-04-22,nps,0,0,0,0,0
2018-04-25,aprilcampaign,0,0,0,0,0
2017-08-02,nps,0,0,0,0,0
2017-08-01,quoted,0,0,0,0,0
2017-06-30,nps,0,0,0,0,0
2017-05-06,budget2017,0,0,0,0,0
2017-02-01,nps,0,0,0,0,0
2017-11-29,nps,0,0,0,0,0
2017-08-08,newpolicy,0,0,0,0,0
2017-07-28,newpolicy,0,0,0,0,0
2018-04-23,newsletter,0,0,0,0,0
2018-05-11,aprilcampaign,0,0,0,0,0
2017-07-24,raf,0,0,0,0,0
2017-03-03,taxreturn2017,0,0,0,0,0
2017-09-01,nps,0,0,0,0,0
2017-11-26,nps,0,0,0,0,0
2017-01-05,newyear2017,0,0,1,0,0
2017-07-10,nps,0,0,0,0,0
2018-01-14,nps,0,0,0,0,0
2018-03-17,newsletter,0,0,0,0,0
2018-04-18,newsletter,0,0,0,0,0
2017-04-15,raf,0,0,0,0,0
2018-04-30,aprilcampaign,0,0,0,0,0
2018-03-26,nps,0,0,0,0,0
2018-01-07,triggered-quote,0,0,0,0,0
2018-05-15,privacypolicy,0,0,0,0,0
2018-03-26,salesdaymarch2018,0,0,0,0,0
2018-05-02,aprilcampaign,0,0,0,0,0
2017-01-12,nps,0,0,0,0,0
2018-01-20,quoted,0,0,0,0,0
2018-05-12,nps,0,0,0,0,0
2017-01-04,newyear2017,0,0,1,0,0
2017-07-21,raf,0,0,0,0,0
2017-04-05,nps,0,0,0,0,0
2017-11-04,nps,0,0,0,0,0
2017-03-11,quoted,0,0,1,0,0
2018-04-21,newsletter,0,0,0,0,0
2017-06-17,nps,0,0,0,0,0
2017-05-15,quoted,0,0,0,0,0
2018-01-17,nps,0,0,0,0,0
2018-01-02,newyear2018,0,0,2,0,0
2017-11-24,organic_search,0,0,0,1,0
2017-08-08,quoted,0,0,0,0,0
2017-06-19,nps,0,0,0,0,0
2018-03-11,quoted,0,0,0,0,0
2018-04-13,post-quote1,0,0,0,0,0
2018-05-04,aprilcampaign,0,0,0,0,0
2018-03-16,newsletter,0,0,0,0,0
2018-03-16,nps,0,0,0,0,0
2017-02-03,nps,0,0,0,0,0
2017-10-14,nps,0,0,0,0,0
2017-03-20,nps,0,0,0,0,0
2017-06-27,bestbtlareas2017,0,0,0,0,0
2018-05-11,lapsedcust,0,0,0,0,0
2018-03-09,salesdaymarch2018,0,0,0,0,0
2017-11-23,nps,0,0,0,0,0
2017-09-07,tradesaccident,0,0,1,0,0
2017-07-15,quoted,0,0,1,0,0
2017-10-11,raf           ,0,0,0,0,0
2018-01-19,raf,0,0,0,0,0
2017-12-07,nps,0,0,0,0,0
2017-11-25,nps,0,0,0,0,0
2017-01-30,taxreturn2017,0,0,0,0,0
2018-05-21,privacypolicy,0,0,0,0,0
2018-04-11,newsletter,0,0,0,0,0
2017-08-22,nps,0,0,0,0,0
2018-02-15,newpolicy,0,0,0,0,0
2017-03-10,newpolicy,0,0,0,0,0
2018-03-22,quoted,0,0,1,0,0
2018-05-16,privacypolicy,0,0,1,0,0
2018-05-19,privacypolicy,0,0,0,0,0
2017-07-23,raf,0,0,0,0,0
2017-03-06,quoted,0,0,0,0,0
2017-02-12,quoted,0,0,0,0,0
2017-08-05,summerchecklist,0,0,0,0,0
2018-04-05,nps,0,0,0,0,0
2017-11-10,nps,0,0,0,0,0
2017-05-23,nps,0,0,0,0,0
2017-06-06,election2017,0,0,1,0,0
2017-10-03,nps,0,0,0,0,0
2017-11-01,nps,0,0,0,0,0
2017-02-03,taxreturn2017,0,0,0,0,0
2017-10-19,lapsedcust,0,0,1,0,0
2017-08-04,nps,0,0,0,0,0
2018-02-24,nps,0,0,0,0,0
2017-04-11,nps,0,0,0,0,0
2018-02-26,claimsmessageab,0,0,0,0,0
2018-02-06,claimsmessageab,0,0,0,0,0
2018-03-14,nps,0,0,0,0,0
2017-09-12,landlordtax,0,0,0,0,0
2018-02-09,nps,0,0,0,0,0
2017-09-30,budget2017,0,0,0,0,0
2018-03-09,newyear2018,0,0,0,0,0
2018-04-13,nps,0,0,0,0,0
2017-07-24,nps,0,0,0,0,0
2017-06-04,tooltheft,0,0,0,0,0
2017-06-14,nps,0,0,0,0,0
2018-01-16,newpolicy,0,0,0,0,0
2017-01-14,raf,0,0,0,0,0
2017-06-26,nps,0,0,0,0,0
2017-05-19,nps,0,0,0,0,0
2017-09-05,nps,0,0,0,0,0
2017-12-19,quoted,0,0,1,0,0
2018-05-30,triggered-quote,0,0,0,0,0
2017-06-25,quoted,0,0,0,0,0
2017-02-05,newyear2017,0,0,0,0,0
2017-04-02,nps,0,0,0,0,0
2017-09-09,nps,0,0,0,0,0
2018-02-27,newpolicy,0,0,0,0,0
2017-06-28,bestbtlareas2017,0,0,0,0,0
2017-01-28,taxreturn2017,0,0,1,0,0
2018-03-26,lapsedcust,0,0,0,0,0
2018-04-07,nps,0,0,0,0,0
2017-10-09,nps,0,0,0,0,0
2017-05-01,homeemergency,0,0,1,0,0
2018-05-16,newsletter,0,0,0,0,0
2018-03-31,newsletter,0,0,0,0,0
2018-03-10,quoted,0,0,0,0,0
2018-04-16,newsletter,0,0,0,0,0
2018-05-27,privacypolicy,0,0,0,0,0
2017-01-25,newyear2017,0,0,0,0,0
2018-05-08,nps,0,0,0,0,0
2017-11-13,nps,0,0,0,0,0
2017-01-23,newyear2017,0,0,0,0,0
2018-05-18,salesdaymarch2018,0,0,0,0,0
2018-03-21,post-quote1,0,0,0,0,0
